"INDEX_NAME"	"SITE_TYPE"	"METRIC_NAME"	"SAMPLEID"	"METRIC_VALUE"	"INDEX_REGION"	"LEVEL"	"NUMERIC_RULES"	"SYMBOL"	"LOWER"	"UPPER"	"INCREASE"	"DESCRIPTION"	"RULE_TYPE"	"MEMBERSHIP"	"NAME_WIDE"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-37_10_28_2020_1_First"	209	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-37_10_28_2020_1_First"	209	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-095_10_24_2016_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-095_10_24_2016_1_First"	193	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-095_10_24_2016_1_First"	193	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-095_10_24_2016_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-102_10_26_2016_1_First"	197	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-102_10_26_2016_1_First"	197	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-102_10_26_2016_1_First"	197	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-102_10_26_2016_1_First"	197	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-104_10_26_2016_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-104_10_26_2016_1_First"	193	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-104_10_26_2016_1_First"	193	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-104_10_26_2016_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-105_10_26_2016_1_First"	187	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-105_10_26_2016_1_First"	187	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-105_10_26_2016_1_First"	187	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-105_10_26_2016_1_First"	187	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-38_10_29_2020_1_First"	203	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-38_10_29_2020_1_First"	203	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-38_10_29_2020_1_First"	203	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.8-38_10_29_2020_1_First"	203	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-14_10_2_2018_1_First"	212	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-14_10_2_2018_1_First"	212	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-14_10_2_2018_1_First"	212	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-14_10_2_2018_1_First"	212	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-53_10_22_2018_1_First"	259	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-53_10_22_2018_1_First"	259	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-53_10_22_2018_1_First"	259	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-53_10_22_2018_1_First"	259	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-54_10_22_2018_1_First"	330	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-54_10_22_2018_1_First"	330	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-54_10_22_2018_1_First"	330	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-54_10_22_2018_1_First"	330	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-062_10_17_2016_1_First"	54	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	0	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-062_10_17_2016_1_First"	54	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	0	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-062_10_17_2016_1_First"	54	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	0	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"16-B-062_10_17_2016_1_First"	54	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	0	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-15_10_5_2018_1_First"	222	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-15_10_5_2018_1_First"	222	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-15_10_5_2018_1_First"	222	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-15_10_5_2018_1_First"	222	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-16_10_5_2018_1_First"	207	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-16_10_5_2018_1_First"	207	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-16_10_5_2018_1_First"	207	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-16_10_5_2018_1_First"	207	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-43_10_17_2018_1_First"	202	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-43_10_17_2018_1_First"	202	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-43_10_17_2018_1_First"	202	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-43_10_17_2018_1_First"	202	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-45_10_17_2018_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-45_10_17_2018_1_First"	193	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-45_10_17_2018_1_First"	193	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-45_10_17_2018_1_First"	193	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-47_10_17_2018_1_First"	203	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-47_10_17_2018_1_First"	203	"bug01"	3	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-47_10_17_2018_1_First"	203	"bug01"	4	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"7955.4-47_10_17_2018_1_First"	203	"bug01"	2	">110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	1	"bug01_L2_Rule1_ni_total"
