"SAMPLEID"	"INDEX_NAME"	"SITE_TYPE"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"
"7955.6-38_10_15_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	1	0	0	0
"7955.6-39_10_15_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0.77682403433476	0.22317597	0	0	0
"7955.6-4_10_1_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0.61627906976744	0.38372093	0	0	0
"7955.6-40_10_15_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	1	0	0	0
"7955.6-41_10_7_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0.5	0.5	0	0	0
"7955.6-43_10_7_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	1	0	0	0
"7955.6-45_10_8_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.6-47_10_8_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.6-5_10_1_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	1	0	0	0
"7955.6-6_10_1_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.21338912133891	0.78661088	0
"7955.6-7_10_2_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.6-8_10_2_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0.29218106995885	0.70781893	0	0
"7955.6-9_10_2_2019_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	1	0	0
"7955.8-1_10_20_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-10_10_22_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0.16666666666667	0.83333333	0	0	0
"7955.8-11_10_22_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	1	0	0	0
"7955.8-12_10_23_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-14_10_26_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-15_10_26_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	1	0	0
"7955.8-17_10_26_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	1	0	0
"7955.8-18_10_26_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0.90243902439024	0.09756098	0	0
"7955.8-21_10_26_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	1	0	0
"7955.8-23_10_27_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.0945273631840799	0.90547264	0
"7955.8-24_10_27_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-25_10_27_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-26_10_27_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-27_10_27_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-28_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-29_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	1	0	0
"7955.8-3_10_20_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-31_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.42259414225941	0.57740586	0
"7955.8-32_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-33_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-35_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.69154228855721	0.30845771	0
"7955.8-36_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-37_10_28_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-38_10_29_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-39_10_29_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-4_10_21_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-5_10_21_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-6_10_21_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.00478468899522011	0.99521531	0
"7955.8-7_10_21_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0	1	0
"7955.8-8_10_21_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0	0	0.79372197309417	0.20627803	0
"7955.8-9_10_22_2020_1_First"	"BCG_CT_2015"	"bug01"	0	0.5	0.5	0	0	0
