"INDEX_NAME"	"INDEX_CLASS"	"METRIC_NAME"	"SAMPLEID"	"METRIC_VALUE"	"LEVEL"	"NUMERIC_RULES"	"SYMBOL"	"LOWER"	"UPPER"	"INCREASE"	"DESCRIPTION"	"RULE_TYPE"	"EXC_RULE"	"NOTE_RULE"	"INCLUDE_PARAMETER"	"INCLUDE_SYMBOL"	"INCLUDE_THRESHOLD"	"SITE_TYPE"	"INDEX_REGION"	"MEMBERSHIP"	"NAME_WIDE"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-045_2022-10-19_1_First"	208	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-045_2022-10-19_1_First"	208	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-045_2022-10-19_1_First"	208	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-045_2022-10-19_1_First"	208	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-046_2022-10-19_1_First"	225	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-046_2022-10-19_1_First"	225	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-046_2022-10-19_1_First"	225	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-046_2022-10-19_1_First"	225	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-047_2022-10-21_1_First"	201	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-047_2022-10-21_1_First"	201	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-047_2022-10-21_1_First"	201	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-047_2022-10-21_1_First"	201	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-015_2022-10-11_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-015_2022-10-11_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-015_2022-10-11_1_First"	200	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-015_2022-10-11_1_First"	200	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-016_2022-10-11_1_First"	202	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-016_2022-10-11_1_First"	202	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-016_2022-10-11_1_First"	202	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-016_2022-10-11_1_First"	202	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-014_2022-10-11_1_First"	202	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-014_2022-10-11_1_First"	202	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-014_2022-10-11_1_First"	202	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-014_2022-10-11_1_First"	202	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-019_2022-10-12_1_First"	213	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-019_2022-10-12_1_First"	213	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-019_2022-10-12_1_First"	213	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-019_2022-10-12_1_First"	213	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-020_2022-10-12_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-020_2022-10-12_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-020_2022-10-12_1_First"	200	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-020_2022-10-12_1_First"	200	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-017_2022-10-11_2_First"	213	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-017_2022-10-11_2_First"	213	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-017_2022-10-11_2_First"	213	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-017_2022-10-11_2_First"	213	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-018_2022-10-12_1_First"	237	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-018_2022-10-12_1_First"	237	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-018_2022-10-12_1_First"	237	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-018_2022-10-12_1_First"	237	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_2_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_2_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_2_First"	231	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_2_First"	231	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-023_2022-10-13_1_First"	203	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-023_2022-10-13_1_First"	203	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-023_2022-10-13_1_First"	203	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-023_2022-10-13_1_First"	203	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-021_2022-10-13_1_First"	212	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-021_2022-10-13_1_First"	212	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-021_2022-10-13_1_First"	212	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-021_2022-10-13_1_First"	212	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_1_Second"	217	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_1_Second"	217	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_1_Second"	217	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-022_2022-10-13_1_Second"	217	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-026_2022-10-13_1_First"	221	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-026_2022-10-13_1_First"	221	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-026_2022-10-13_1_First"	221	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-026_2022-10-13_1_First"	221	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-027_2022-10-13_1_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-027_2022-10-13_1_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-027_2022-10-13_1_First"	231	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-027_2022-10-13_1_First"	231	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_First"	203	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_First"	203	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_First"	203	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_First"	203	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_Second"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_Second"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_Second"	200	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-028_2022-10-14_1_Second"	200	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-029_2022-10-14_2_First"	205	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-029_2022-10-14_2_First"	205	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-029_2022-10-14_2_First"	205	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-029_2022-10-14_2_First"	205	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-030_2022-10-14_1_First"	210	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-030_2022-10-14_1_First"	210	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-030_2022-10-14_1_First"	210	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-030_2022-10-14_1_First"	210	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-031_2022-10-14_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-031_2022-10-14_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-031_2022-10-14_1_First"	200	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-031_2022-10-14_1_First"	200	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-032_2022-10-14_1_First"	212	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-032_2022-10-14_1_First"	212	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-032_2022-10-14_1_First"	212	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-032_2022-10-14_1_First"	212	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-033_2022-10-14_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-033_2022-10-14_1_First"	200	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-033_2022-10-14_1_First"	200	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-033_2022-10-14_1_First"	200	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-034_2022-10-17_1_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-034_2022-10-17_1_First"	231	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-034_2022-10-17_1_First"	231	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-034_2022-10-17_1_First"	231	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-035_2022-10-17_2_First"	209	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-035_2022-10-17_2_First"	209	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-035_2022-10-17_2_First"	209	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-035_2022-10-17_2_First"	209	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-024_2022-10-13_2_First"	227	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-024_2022-10-13_2_First"	227	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule1"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule1_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-024_2022-10-13_2_First"	227	4	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L4_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-024_2022-10-13_2_First"	227	3	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L3_Rule0_ni_total"
"BCG_CT_2015"	"bug01"	"ni_total"	"22-B-025_2022-10-13_1_First"	245	2	"> 110 (100-120)"	">"	100	120	TRUE	NA	"Rule0"	NA	NA	NA	NA	NA	"bug01"	"bug01"	1	"bug01_L2_Rule0_ni_total"
