"SAMPLEID"	"INDEX_NAME"	"SITE_TYPE"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"
"2017025"	"BCG_CT_2015"	"fish01"	0	0	0.75	0.25	0	0
"2017026"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2017027"	"BCG_CT_2015"	"fish03"	0	0.5	0.5	0	0	0
"2017028"	"BCG_CT_2015"	"fish02"	0.33009708737864	0	0.66990291	0	0	0
"2017029"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2017030"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2017031"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017032"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2017033"	"BCG_CT_2015"	"fish01"	0	0.25	0.75	0	0	0
"2017034"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2017035"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017036"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017037"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017038"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"2017039"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2017040"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017041"	"BCG_CT_2015"	"fish01"	0	0	0.25	0.75	0	0
"2017042"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017043"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2017044"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2017045"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2017046"	"BCG_CT_2015"	"fish01"	0	0	0.775821596244133	0.2241784	0	0
"2017047"	"BCG_CT_2015"	"fish03"	0	0	0.777777777777778	0.22222222	0	0
"2017048"	"BCG_CT_2015"	"fish03"	0	0	0.75	0.25	0	0
"2017049"	"BCG_CT_2015"	"fish03"	0	0.43609022556391	0.56390977	0	0	0
"2017050"	"BCG_CT_2015"	"fish02"	0	0.14356435643564	0.85643564	0	0	0
"2017051"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017052"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2017053"	"BCG_CT_2015"	"fish02"	0	0	0.0222222222222199	0.97777778	0	0
"2017054"	"BCG_CT_2015"	"fish03"	0	0	0.586206896551725	0.4137931	0	0
"2017055"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017056"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2017057"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2017058"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017059"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2017060"	"BCG_CT_2015"	"fish03"	0	0	0.75	0.25	0	0
"2017061"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"2017062"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017063"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017064"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017065"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2017066"	"BCG_CT_2015"	"fish01"	0	0	0.8125	0.1875	0	0
"2017067"	"BCG_CT_2015"	"fish01"	0	0	0.423285198555958	0.5767148	0	0
"2017068"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2017069"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2018001"	"BCG_CT_2015"	"fish02"	0	0	0.65714285714286	0	0.34285714	0
"2018002"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018003"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018004"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018005"	"BCG_CT_2015"	"fish01"	0.5	0.5	0	0	0	0
"2018007"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.83333333333333	0.16666667
"2018008"	"BCG_CT_2015"	"fish02"	0	0.5	0.5	0	0	0
"2018009"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2018010"	"BCG_CT_2015"	"fish01"	0	0.25	0.75	0	0	0
"2018011"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2018012"	"BCG_CT_2015"	"fish01"	0	0.30373831775701	0.69626168	0	0	0
"2018013"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2018014"	"BCG_CT_2015"	"fish01"	0	0	0.25	0.75	0	0
"2018015"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"2018016"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018017"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"2018018"	"BCG_CT_2015"	"fish01"	0	0.32608695652174	0.67391304	0	0	0
"2018019"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018020"	"BCG_CT_2015"	"fish02"	0	0	0.886363636363638	0.11363636	0	0
"2018021"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018023"	"BCG_CT_2015"	"fish01"	0.83333333333333	0.16666667	0	0	0	0
"2018024"	"BCG_CT_2015"	"fish01"	0	0	0.412790697674418	0.5872093	0	0
"2018025"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018027"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018028"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"2018029"	"BCG_CT_2015"	"fish03"	0	0.912891986062718	0.08710801	0	0	0
"2018030"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018031"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"2018032"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2018033"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018034"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018035"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2018036"	"BCG_CT_2015"	"fish01"	0	0.43650793650794	0.56349206	0	0	0
"2018037"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018038"	"BCG_CT_2015"	"fish02"	0	0	0.0222222222222199	0.97777778	0	0
"2018039"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018040"	"BCG_CT_2015"	"fish02"	0	0	0	0	0	1
"2018041"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.35714285714286	0.64285714
"2018042"	"BCG_CT_2015"	"fish02"	0	0.92233856893543	0.07766143	0	0	0
"2018043"	"BCG_CT_2015"	"fish01"	0	0	0.75	0.25	0	0
"2018046"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018047"	"BCG_CT_2015"	"fish01"	0	0	0.543103448275863	0.45689655	0	0
"2018048"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2018049"	"BCG_CT_2015"	"fish02"	0	0	0	0.5655737704918	0.43442623	0
"2018050"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018051"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018052"	"BCG_CT_2015"	"fish03"	0	0	0	0.94444444444444	0.05555556	0
"2018053"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2018201"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2018202"	"BCG_CT_2015"	"fish01"	0	0	0.494343891402715	0	0.50565611	0
"2018203"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.83333333333333	0.16666667
"2018204"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2018205"	"BCG_CT_2015"	"fish01"	0	0	0.25	0.75	0	0
"2018206-Z1"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018206-Z2"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018207-Z1"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018207-Z2"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018208"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2018209-Z1"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2018209-Z2"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2018209-Z3"	"BCG_CT_2015"	"fish03"	0	0	0.00216450216450004	0.9978355	0	0
"2018209-Z4"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2018210"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2018211-Z1"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2018211-Z2"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2018211-Z3"	"BCG_CT_2015"	"fish02"	0	0	0	0.59195402298851	0.40804598	0
"2019001"	"BCG_CT_2015"	"fish02"	0	0	0	0.67322834645669	0.32677165	0
"2019002"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019003"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019004"	"BCG_CT_2015"	"fish01"	0.16666666666667	0.83333333	0	0	0	0
"2019005"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019006"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2019007"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2019008"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019009"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019010"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019011"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019012"	"BCG_CT_2015"	"fish02"	0	0	0	0.5	0.5	0
"2019013"	"BCG_CT_2015"	"fish01"	0	0	0	0.89473684210526	0.10526316	0
"2019015"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019016"	"BCG_CT_2015"	"fish02"	0.25	0.75	0	0	0	0
"2019017"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"2019018"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019019"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"2019020"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019021"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019022"	"BCG_CT_2015"	"fish01"	0	0	0.5	0.5	0	0
"2019023"	"BCG_CT_2015"	"fish01"	0	0	0.98076923076923	0.01923077	0	0
"2019024"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019025"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019026"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"2019027"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019028"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019029"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019030"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019031"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2019032"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"2019033"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019034"	"BCG_CT_2015"	"fish01"	0	0	0.857142857142857	0.14285714	0	0
"2019035"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"2019037"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"2019038"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"2019039"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019040"	"BCG_CT_2015"	"fish01"	0	0	0.892335766423358	0.10766423	0	0
"2019041"	"BCG_CT_2015"	"fish01"	0	0	0.75	0.25	0	0
"2019042"	"BCG_CT_2015"	"fish01"	0	0	0.244318181818183	0.75568182	0	0
"2019043"	"BCG_CT_2015"	"fish01"	0	0	0.0597165991902825	0.666666666666667	0.27361673	0
"2019044"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"2019045"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"2019046"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2019047"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"2019048"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2019049"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
