"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"17187_2017542_LF"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"17191_2017523_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"17211_2016361_LF"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"17215_2016303_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"17398_2016505_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"17414_2017790_LF"	0	0	0.621412803532008	0.3785872	0	0	1	"PASS"	0.621412803532008	3	0.3785872	4	0.242825603532008	NA	3.37858721059603	"3-"
"17434_2016742_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"17434_2017760_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"17436_2016740_LF"	0	0	0.855504587155963	0	0.14449541	0	1	"PASS"	0.855504587155963	3	0.14449541	5	0.711009177155963	NA	3.28899081146789	"3-"
"17436_2017758_LF"	0	0	0.543103448275863	0.45689655	0	0	1	"PASS"	0.543103448275863	3	0.45689655	4	0.0862068982758625	"tie"	3.45689654482759	"3/4 tie"
"17466_2016380_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"17529_2017522_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"17559_2017539_LF"	0	0	0	0.76436781609195	0.23563218	0	1	"PASS"	0.76436781609195	4	0.23563218	5	0.52873563609195	NA	4.2356321643678	"4-"
"17583_2016378_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"17747_2017802_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"17747_2017803_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"17893_2017549_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"17917_2016348_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"18050_2016543_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"18061_2017788_LF"	0	0.022346368715085	0.97765363	0	0	0	1	"PASS"	0.97765363	3	0.022346368715085	2	0.955307261284915	NA	2.97765362743017	"3+"
"18062_2017791_LF"	0	0.72222222222222	0.27777778	0	0	0	1	"PASS"	0.72222222222222	2	0.27777778	3	0.44444444222222	NA	2.27777778444444	"2-"
"18062_2017792_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"18208_2016331_LF"	0	0	0.79320987654321	0.20679012	0	0	1	"PASS"	0.79320987654321	3	0.20679012	4	0.58641975654321	NA	3.20679010962963	"3-"
"18507_2016551_LF"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
"18585_2016388_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"18737_2017543_LF"	0	0	0	0	0.333333333333333	0.66666667	1	"PASS"	0.66666667	6	0.333333333333333	5	0.333333336666667	NA	5.66666668666667	"6+"
"18738_2016339_LF"	0	0	0.985074626865672	0.01492537	0	0	1	"PASS"	0.985074626865672	3	0.01492537	4	0.970149256865672	NA	3.01492536059702	"3-"
"18791_2016328_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"18791_2017550_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"18793_2017804_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"18793_2017805_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"18807_2017789_LF"	0	0.16666666666667	0.83333333	0	0	0	1	"PASS"	0.83333333	3	0.16666666666667	2	0.66666666333333	NA	2.83333332333334	"3+"
"18963_2017563_LF"	0.253731343283582	0.74626866	0	0	0	0	1	"PASS"	0.74626866	2	0.253731343283582	1	0.492537316716418	NA	1.74626866328358	"2+"
"19030_2016504_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19039_2017646_LF"	0	0	0.601351351351352	0.333333333333333	0.06531532	0	1	"PASS"	0.601351351351352	3	0.333333333333333	4	0.268018018018019	NA	3.46396398738739	"3-"
"19042_2016301_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19063_2016305_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19064_2016306_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19065_2016311_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19066_2016312_LF"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19067_2016307_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19068_2016308_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19069_2016309_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19071_2016313_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19076_2016323_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19077_2016314_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19078_2016315_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19082_2016318_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19083_2016319_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19083_2016407_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19084_2016320_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19085_2016321_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19100_2016342_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19101_2016343_LF"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"19102_2016341_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19109_2016347_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19110_2016349_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19110_2016358_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19111_2016356_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19112_2016357_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19113_2016352_LF"	0	0	0.898351648351648	0.10164835	0	0	1	"PASS"	0.898351648351648	3	0.10164835	4	0.796703298351648	NA	3.10164834505494	"3-"
"19114_2016351_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19115_2016353_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19117_2016360_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19118_2016355_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19124_2016367_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19125_2016368_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19126_2016370_LF"	0	0.166666666666668	0.83333333	0	0	0	1	"PASS"	0.83333333	3	0.166666666666668	2	0.666666663333332	NA	2.83333332333333	"3+"
"19127_2016369_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19130_2016372_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19143_2016389_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19147_2016396_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19160_2016717_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19160_2017797_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19160_2017798_LF"	0	0	0.429245283018868	0.57075472	0	0	1	"PASS"	0.57075472	4	0.429245283018868	3	0.141509436981132	"yes"	3.5707547290566	"4+"
"19222_2017618_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19269_2017597_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19382_2016377_LF"	0	0	0.0974416854778	0.90255831	0	0	1	"PASS"	0.90255831	4	0.0974416854778	3	0.8051166245222	NA	3.9025582964334	"4+"
"19427_2017638_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19547_2017616_LF"	0	0	0	0.333333333333333	0.66666667	0	1	"PASS"	0.66666667	5	0.333333333333333	4	0.333333336666667	NA	4.66666668333333	"5+"
"19652_2017599_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19653_2017600_LF"	0	0.72222222222222	0.27777778	0	0	0	1	"PASS"	0.72222222222222	2	0.27777778	3	0.44444444222222	NA	2.27777778444444	"2-"
"19683_2016512_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19685_2016514_LF"	0	0.28195488721805	0.71804511	0	0	0	1	"PASS"	0.71804511	3	0.28195488721805	2	0.43609022278195	NA	2.7180451044361	"3+"
"19686_2016515_LF"	0	0	0.69241982507289	0.02623906705539	0.28134111	0	1	"PASS"	0.69241982507289	3	0.28134111	5	0.41107871507289	NA	3.58892129344023	"4+"
"19688_2016517_LF"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"19691_2016529_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19715_2017504_LF"	0	0	0	0.333333333333333	0.66666667	0	1	"PASS"	0.66666667	5	0.333333333333333	4	0.333333336666667	NA	4.66666668333333	"5+"
"19717_2017506_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19718_2017507_LF"	0	0.25	0.75	0	0	0	1	"PASS"	0.75	3	0.25	2	0.5	NA	2.75	"3+"
"19721_2016701_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19722_2016702_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19723_2016703_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19724_2016704_LF"	0.125	0.875	0	0	0	0	1	"PASS"	0.875	2	0.125	1	0.75	NA	1.875	"2+"
"19725_2016705_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19727_2016715_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19728_2016716_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19729_2016719_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19730_2016721_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19731_2016722_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19732_2016723_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19733_2016724_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19733_2017795_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19733_2017796_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19734_2016749_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19739_2016775_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19740_2016778_LF"	0	0	0.379227053140097	0.62077295	0	0	1	"PASS"	0.62077295	4	0.379227053140097	3	0.241545896859903	NA	3.62077295942029	"4+"
"19755_2017510_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19756_2017511_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19757_2017512_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19758_2017513_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19762_2017515_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19763_2017516_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19764_2017517_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19765_2017520_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19774_2017609_LF"	0.59677419354839	0.40322581	0	0	0	0	1	"PASS"	0.59677419354839	1	0.40322581	2	0.19354838354839	"yes"	1.40322581354839	"1-"
"19776_2017610_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19778_2017608_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19781_2017615_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19782_2017613_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19783_2017612_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19784_2017525_LF"	0	0.83333333333333	0.16666667	0	0	0	1	"PASS"	0.83333333333333	2	0.16666667	3	0.66666666333333	NA	2.16666667666666	"2-"
"19785_2017526_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19785_2017527_LF"	0	0.39473684210526	0.60526316	0	0	0	1	"PASS"	0.60526316	3	0.39473684210526	2	0.21052631789474	NA	2.60526316421052	"3+"
"19786_2017530_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19787_2017532_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19788_2017533_LF"	0	0.24561403508772	0.75438596	0	0	0	1	"PASS"	0.75438596	3	0.24561403508772	2	0.50877192491228	NA	2.75438595017544	"3+"
"19788_2017537_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19789_2017534_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19789_2017536_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19790_2017540_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19791_2017619_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19793_2017622_LF"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"19794_2017623_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19800_2017629_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19802_2017631_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19804_2017548_LF"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"19807_2017555_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19808_2017556_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19809_2017557_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19817_2017632_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19818_2017633_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19820_2017635_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19821_2017636_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19822_2017637_LF"	0	0	0.412790697674418	0.5872093	0	0	1	"PASS"	0.5872093	4	0.412790697674418	3	0.174418602325582	"yes"	3.58720929302325	"4+"
"19823_2017640_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19825_2017647_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
